stop_id,stop_name,stop_lat,stop_lon,A1,A2,A3,A4,stop_name_new,stop_short_name,tts_stop_name,location_type,platform_code,parent_station,stop_code,stop_url,public_visible,jurisdiction,address,postal_code,locality,parish_id,parish_name,municipality_id,municipality_name,district_id,district_name,region_id,region_name,last_stop_update,has_pole,pole_material,has_shelter,shelter_code,shelter_maintainer,has_mupi,has_bench,has_trash_bin,has_lighting,has_electricity,docking_bay_type,last_infrastructure_maintenance,last_infrastructure_check,has_stop_sign,stop_sign_maintainer,has_pole_frame,shelter_frame_area_cm,has_pip_real_time,pip_real_time_code,has_h2oa_signage,has_schedules,has_network_map,last_schedules_maintenance,last_schedules_check,last_stop_sign_maintenance,last_stop_sign_check,pavement_type,has_sidewalk,sidewalk_type,has_tactile_schedules,stop_access_type,has_crosswalk,has_tactile_pavement,has_abusive_parking,has_audio_stop_info,wheelchair_boarding,last_accessibility_check,near_health_clinic,near_hospital,near_university,near_school,near_police_station,near_fire_station,near_shopping,near_historic_building,near_transit_office,light_rail,subway,train,boat,airport,bike_sharing,bike_parking,car_parking
070848,R Arquitecto Dias Coelho 10,38.860320,-9.126900,0,1,0,0,,,Rua Arquitecto Dias Coelho 10,0,,,070848,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070849,R Arquitecto Dias Coelho 23 (Qta Cruz),38.860540,-9.124050,0,1,0,0,,,Rua Arquitecto Dias Coelho 23 ( Quinta Cruz ),0,,,070849,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070850,R Arquitecto Dias Coelho 23 (Qta Cruz),38.860530,-9.123690,0,1,0,0,,,Rua Arquitecto Dias Coelho 23 ( Quinta Cruz ),0,,,070850,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070851,En 115-5 (B Junqueira),38.860800,-9.119140,0,1,0,0,,,Estrada Nacional 115 - 5 ( Bairro Junqueira ),0,,,070851,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070853,Av Santa Maria (X) Rua 5 (MARL),38.866440,-9.107760,0,1,0,0,,,Cruzamento Entre ( Avenida Santa Maria ) E Rua 5 ( Marl ),0,,,070853,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070855,Av Santa Maria (X) Rua 11 (MARL),38.867070,-9.104820,0,1,0,0,,,Cruzamento Entre ( Avenida Santa Maria ) E Rua 11 ( Marl ),0,,,070855,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070857,AV Nac (X) R 9 (MARL),38.867400,-9.106320,0,1,0,0,,,Cruzamento Entre ( Avenida Nac ) E Rua 9 ( Marl ),0,,,070857,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070859,AV Nac (X) R 5 (MARL),38.867090,-9.108050,0,1,0,0,,,Cruzamento Entre ( Avenida Nac ) E Rua 5 ( Marl ),0,,,070859,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070861,AV Nac (X) R 1 (MARL),38.866600,-9.110340,0,1,0,0,,,Cruzamento Entre ( Avenida Nac ) E Rua - Um ( Marl ),0,,,070861,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070863,Av Principal Rouco (X) Rua 4 (MARL),38.869860,-9.109410,0,1,0,0,,,Cruzamento Entre ( Avenida Principal Rouco ) E Rua 4 ( Marl ),0,,,070863,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070864,Av Principal Rouco (X) Rua 4 (MARL),38.869940,-9.109980,0,1,0,0,,,Cruzamento Entre ( Avenida Principal Rouco ) E Rua 4 ( Marl ),0,,,070864,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070865,Av Principal Rouco (X) Rua 10 (MARL),38.870440,-9.107560,0,1,0,0,,,Cruzamento Entre ( Avenida Principal Rouco ) E Rua 10 ( Marl ),0,,,070865,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070867,En 115-5 (Pq Indústrial Arneiro),38.861070,-9.118360,0,1,0,0,,,Estrada Nacional 115 - 5 ( Parque Indústrial Arneiro ),0,,,070867,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070869,R 1 Maio 57 (S Julião Tojal),38.857670,-9.133320,0,1,0,0,,,Rua Primeiro De Maio Número 57 ( São Julião Tojal ),0,,,070869,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070870,R 1 Maio 57 (S Julião Tojal),38.857740,-9.133350,0,1,0,0,,,Rua Primeiro De Maio Número 57 ( São Julião Tojal ),0,,,070870,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070872,R Santo Antão 9 (Parque RL),38.854300,-9.144680,0,1,0,0,,,Rua Santo Antão 9 ( Parque Rl ),0,,,070872,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070874,R Sto António Zaire (Escola),38.792200,-9.142150,0,1,0,0,,,Rua Santo António Zaire ( Escola ),0,,,070874,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070875,R Cidade de Lisboa 29 (B Angola),38.790100,-9.141310,0,1,0,0,,,Rua Cidade De Lisboa 29 ( Bairro Angola ),0,,,070875,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070876,R Cidade de Lisboa 29 (B Angola),38.790100,-9.141350,0,1,0,0,,,Rua Cidade De Lisboa 29 ( Bairro Angola ),0,,,070876,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070877,Estr B S Francisco Bloco C,38.788900,-9.140540,0,1,0,0,,,Estrada B São Francisco Bloco Cê,0,,,070877,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070878,Estr B S Francisco Bloco C,38.789000,-9.140570,0,1,0,0,,,Estrada B São Francisco Bloco Cê,0,,,070878,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070879,R Pêro Escobar 36 (Escola),38.791600,-9.136720,0,1,0,0,,,Rua Pêro Escobar 36 ( Escola ),0,,,070879,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070880,R Pêro Escobar 36 (Escola),38.791600,-9.136760,0,1,0,0,,,Rua Pêro Escobar 36 ( Escola ),0,,,070880,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070881,Alto Mucharros (X) B S Francisco,38.793300,-9.138440,0,1,0,0,,,Cruzamento Entre ( Alto Mucharros ) E B São Francisco,0,,,070881,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070883,Camarate (Qta Sta Rosa),38.795600,-9.136990,0,1,0,0,,,Camarate ( Quinta Santa Rosa ),0,,,070883,,1,,,,Camarate,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070884,Camarate (Qta Sta Rosa),38.795600,-9.137040,0,1,0,0,,,Camarate ( Quinta Santa Rosa ),0,,,070884,,1,,,,Camarate,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070885,R Eduardo Aug Pinto 2 (Correios),38.802250,-9.127600,0,1,0,0,,,Rua Eduardo Augusto Pinto 2 ( Correios ),0,,,070885,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070886,R Eduardo Aug Pinto 2 (Correios),38.802260,-9.127760,0,1,0,0,,,Rua Eduardo Augusto Pinto 2 ( Correios ),0,,,070886,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070887,R Eduardo Aug Pinto 42 (Chafariz),38.803830,-9.129630,0,1,0,0,,,Rua Eduardo Augusto Pinto 42 ( Chafariz ),0,,,070887,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070888,R Eduardo Aug Pinto 42 (Chafariz),38.803920,-9.129610,0,1,0,0,,,Rua Eduardo Augusto Pinto 42 ( Chafariz ),0,,,070888,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070889,Em 507-1 (Escola) (Camarate),38.804990,-9.131080,0,1,0,0,,,Estrada Municipal 507 - - Um ( Escola ) ( Camarate ),0,,,070889,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070890,Em 507-1 (Escola) (Camarate),38.804900,-9.131150,0,1,0,0,,,Estrada Municipal 507 - - Um ( Escola ) ( Camarate ),0,,,070890,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070891,R M Deolinda R G Ferreira (Qta Arieira),38.804780,-9.134610,0,1,0,0,,,Rua M Deolinda Rua G Ferreira ( Quinta Arieira ),0,,,070891,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070892,R M Deolinda R G Ferreira (Qta Arieira),38.804680,-9.134610,0,1,0,0,,,Rua M Deolinda Rua G Ferreira ( Quinta Arieira ),0,,,070892,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070893,R Gregório Júlio Conceição (X) Urb Nova,38.805630,-9.138150,0,1,0,0,,,Cruzamento Entre ( Rua Gregório Júlio Conceição ) E Urbanização Nova,0,,,070893,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070894,R Gregório Júlio Conceição (X) Urb Nova,38.805510,-9.138140,0,1,0,0,,,Cruzamento Entre ( Rua Gregório Júlio Conceição ) E Urbanização Nova,0,,,070894,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070895,R G Júlio Conceição (X) R 28 Janeiro,38.806600,-9.139340,0,1,0,0,,,Cruzamento Entre ( Rua G Júlio Conceição ) E Rua 28 De Janeiro,0,,,070895,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070896,R G Júlio Conceição (X) R 28 Janeiro,38.806500,-9.139380,0,1,0,0,,,Cruzamento Entre ( Rua G Júlio Conceição ) E Rua 28 De Janeiro,0,,,070896,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070897,R República 3 (B Bogalheira),38.808600,-9.141090,0,1,0,0,,,Rua República 3 ( Bairro Bogalheira ),0,,,070897,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070898,R República 3 (B Bogalheira),38.808600,-9.141140,0,1,0,0,,,Rua República 3 ( Bairro Bogalheira ),0,,,070898,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070899,Estr Militar (X) R Camélias,38.808700,-9.143370,0,1,0,0,,,Cruzamento Entre ( Estrada Militar ) E Rua Camélias,0,,,070899,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070901,Estr Militar (X) R Indústria,38.806380,-9.144430,0,1,0,0,,,Cruzamento Entre ( Estrada Militar ) E Rua Indústria,0,,,070901,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070903,R Indústria 39 (B S José),38.805400,-9.142440,0,1,0,0,,,Rua Indústria 39 ( Bairro São José ),0,,,070903,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070904,R Indústria 39 (B S José),38.805400,-9.142490,0,1,0,0,,,Rua Indústria 39 ( Bairro São José ),0,,,070904,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070905,R Sta Clara 47 (B S José),38.804800,-9.140360,0,1,0,0,,,Rua Santa Clara 47 ( Bairro São José ),0,,,070905,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070907,R Sta Clara 94 (B S José),38.806600,-9.140560,0,1,0,0,,,Rua Santa Clara 94 ( Bairro São José ),0,,,070907,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070908,R Sta Clara 94 (B S José),38.806600,-9.140620,0,1,0,0,,,Rua Santa Clara 94 ( Bairro São José ),0,,,070908,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070909,R Cemitério (Escola),38.804990,-9.131630,0,1,0,0,,,Rua Cemitério ( Escola ),0,,,070909,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070911,R Pêro Escobar 20 (Alto Mucharros),38.793000,-9.138380,0,1,0,0,,,Rua Pêro Escobar 20 ( Alto Mucharros ),0,,,070911,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070913,Zambujal (Bº Carrasqueira) Pq Urbano,38.869200,-9.119720,0,1,0,0,,,Zambujal ( Bairro Carrasqueira ) Parque Urbano,0,,,070913,,1,,,,Zambujal,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070915,Zambujal (R Fonte Velha),38.870400,-9.120510,0,1,0,0,,,Zambujal ( Rua Fonte Velha ),0,,,070915,,1,,,,Zambujal,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070917,Lgo Ant Sérgio (GNR),38.871300,-9.122930,0,1,0,0,,,Largo António Sérgio ( Guárda Republicana ),0,,,070917,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070918,Lgo Ant Sérgio (GNR),38.871240,-9.123010,0,1,0,0,,,Largo António Sérgio ( Guárda Republicana ),0,,,070918,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070919,R República 4 (Zambujal),38.870300,-9.124120,0,1,0,0,,,Rua República 4 ( Zambujal ),0,,,070919,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070920,R República 4 (Zambujal),38.870240,-9.124080,0,1,0,0,,,Rua República 4 ( Zambujal ),0,,,070920,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070921,R Dr Alb Alves Oliveira (X) R Ary Stos,38.868590,-9.125420,0,1,0,0,,,Cruzamento Entre ( Rua Doutor Alberto Alves Oliveira ) E Rua Ary Stos,0,,,070921,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070922,R Dr Alb Alves Oliveira (X) R Ary Stos,38.868720,-9.125580,0,1,0,0,,,Cruzamento Entre ( Rua Doutor Alberto Alves Oliveira ) E Rua Ary Stos,0,,,070922,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070923,R Dr Alb Alves Oliveira 31,38.864540,-9.124580,0,1,0,0,,,Rua Doutor Alberto Alves Oliveira 31,0,,,070923,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070924,R Dr Alb Alves Oliveira 31,38.864600,-9.124690,0,1,0,0,,,Rua Doutor Alberto Alves Oliveira 31,0,,,070924,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070925,Estrada Zambujal (Rotunda),38.862180,-9.123180,0,1,0,0,,,Estrada Zambujal ( Rotunda ),0,,,070925,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070926,Estrada Zambujal (Rotunda),38.862100,-9.123330,0,1,0,0,,,Estrada Zambujal ( Rotunda ),0,,,070926,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070927,R Tazim (Igreja),38.857300,-9.131920,0,1,0,0,,,Rua Tazim ( Igreja ),0,,,070927,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070928,R Tazim (Igreja),38.857300,-9.131960,0,1,0,0,,,Rua Tazim ( Igreja ),0,,,070928,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070929,R Tazim 17,38.855180,-9.131700,0,1,0,0,,,Rua Tazim 17,0,,,070929,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070930,R Tazim 17,38.855200,-9.131630,0,1,0,0,,,Rua Tazim 17,0,,,070930,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070931,R G Velho Cabral (X) B Olival Queimado,38.853210,-9.132330,0,1,0,0,,,Cruzamento Entre ( Rua G Velho Cabral ) E B Olival Queimado,0,,,070931,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070932,R G Velho Cabral (X) B Olival Queimado,38.853130,-9.132350,0,1,0,0,,,Cruzamento Entre ( Rua G Velho Cabral ) E B Olival Queimado,0,,,070932,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070933,R G Velho Cabral (X) R Gonçalves Zarco,38.853260,-9.133690,0,1,0,0,,,Cruzamento Entre ( Rua G Velho Cabral ) E Rua Gonçalves Zarco,0,,,070933,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070934,R G Velho Cabral (X) R Gonçalves Zarco,38.853180,-9.133590,0,1,0,0,,,Cruzamento Entre ( Rua G Velho Cabral ) E Rua Gonçalves Zarco,0,,,070934,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070935,R Ribeirinha 2 (B Tazim),38.854690,-9.135330,0,1,0,0,,,Rua Ribeirinha 2 ( Bairro Tazim ),0,,,070935,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070936,R Ribeirinha 2 (B Tazim),38.854720,-9.135440,0,1,0,0,,,Rua Ribeirinha 2 ( Bairro Tazim ),0,,,070936,,1,,,,Loures,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
070937,S Julião Tojal (X) B Tazim,38.857200,-9.135190,0,1,0,0,,,Cruzamento Entre ( São Julião Tojal ) E B Tazim,0,,,070937,,1,,,,São Julião do Tojal,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
070938,S Julião Tojal (X) B Tazim,38.857200,-9.135080,0,1,0,0,,,Cruzamento Entre ( São Julião Tojal ) E B Tazim,0,,,070938,,1,,,,São Julião do Tojal,,,1107,Loures,11,Lisboa,PT170,AML,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
